Root,Path,Title,Name,Type,Status,Publication Date,Size (KB),application/gzip,application/json,application/msaccess,application/msword,application/octet-stream,application/pdf,application/vnd.google-earth.kml+xml,application/vnd.google-earth.kmz,application/vnd.ms-excel,application/vnd.ms-excel.sheet.macroenabled.12,application/vnd.ms-powerpoint,application/vnd.oasis.opendocument.spreadsheet,application/vnd.openxmlformats-officedocument.presentationml.presentation,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/x-bibtex,application/x-director,application/x-download,application/x-font-bdf,application/x-gzip,application/x-netcdf,application/x-rar-compressed,application/x-rlang-transport,application/x-sas-system,application/x-spss-sav,application/x-spss-sps,application/x-spss-syntax,application/x-stata,application/x-tar,application/x-xfig,application/zip,application/zipped-shapefile,audio/aac,audio/mp3,audio/mp4,audio/mpeg,audio/wav,audio/x-aiff,audio/x-m4a,audio/x-wave,image/bmp,image/gif,image/jpeg,image/png,image/tiff,image/vnd.dwg,image/x-portable-graymap,text/comma-separated-values,text/csv,text/html,text/plain,text/plain; charset=US-ASCII,text/plain; charset=UTF-8,text/rtf,text/tab-separated-values,text/x-bibtex,text/x-fixed-field,text/x-fortran,text/x-log,text/xml,text/xml-graphml,text/x-python-script,text/x-sas-syntax; charset=US-ASCII,text/x-spss-syntax,text/x-spss-syntax; charset=US-ASCII,text/x-spss-syntax; charset=UTF-8,text/x-stata-syntax; charset=US-ASCII,type/x-r-syntax,video/3gpp,video/avi,video/mp4,video/quicktime,Totals
Queen's University Dataverse,Queen's University Library Research Data Archive Dataverse>Angus Reid Global Dataverse,Privacy and Surveillance: February-March 2014 Globalization of Personal Data Follow-up,10759,Dataset,RELEASED,2014-07-17 10:09:59.521000,14624,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,None
Queen's University Dataverse,Queen's University Library Research Data Archive Dataverse>Angus Reid Institute Dataverse,Election 2015: The Politics of Health Care [Canada],11510,Dataset,RELEASED,2016-04-12 09:10:07.991999,20675,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,None
Queen's University Dataverse,Queen's University Library Research Data Archive Dataverse,"Gender-specificity of Initial and Controlled Visual Attention to Sexual Stimuli in Androphilic Women and Gynephilic Men, 2013-14 [Canada]",11408,Dataset,RELEASED,2016-01-20 15:27:36.085000,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Queen's University Dataverse,Queen's University Library Research Data Archive Dataverse,"Bala Parental Alienation Study: Canada, United Kingdom, and Australia 1984-2012",10279,Dataset,RELEASED,2013-01-24 11:04:01.398001,5247,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Queen's University Dataverse,Queen's University Library Research Data Archive Dataverse,Test study - restricted,10394,Dataset,DRAFT,2013-06-03 08:48:49.487000,1056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Queen's University Dataverse,Neal Scott Arctic Data Dataverse,"SPATIAL AND TEMPORAL PATTERNS OF CARBON DIOXIDE EXCHANGE FOR A WET SEDGE PLANT COMMUNITY, MELVILLE ISLAND, NU (2015)",11815,Dataset,RELEASED,2016-09-20 10:57:27.739000,1919,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Queen's University Dataverse,Queen's University Library Research Data Archive Dataverse,Test Study - IP address,10440,Dataset,DEACCESSIONED,2013-07-15 09:19:30.332000,171,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Queen's University Dataverse,Queen's University Library Research Data Archive Dataverse,Test study - public,10393,Dataset,DEACCESSIONED,2013-06-03 08:51:39.482000,1015,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Queen's University Dataverse,Queen's University Library Research Data Archive Dataverse>Angus Reid Institute Dataverse,"Gender, Sports, and the Women's World Cup, 2015 [Canada]",11436,Dataset,RELEASED,2016-02-17 11:16:25.800000,5346,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,None
Queen's University Dataverse,Queen's University Library Research Data Archive Dataverse>Angus Reid Institute Dataverse,"Truth and Reconciliation Commission, 2015 [Canada]",11432,Dataset,RELEASED,2016-02-17 11:13:08.856999,3851,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,None
Queen's University Dataverse,Queen's University Library Research Data Archive Dataverse>Angus Reid Institute Dataverse,Election 2015 [Canada],11494,Dataset,RELEASED,2016-03-11 09:09:22.314000,6813,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,None
Queen's University Dataverse,Queen's University Library Research Data Archive Dataverse>City of Kingston Dataverse,City of Kingston 2008 Travel Survey,11425,Dataset,RELEASED,2016-02-05 13:53:53.276000,5465,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Queen's University Dataverse,Queen's University Library Research Data Archive Dataverse,"Survey of Canadian Academic Depository Libraries Regarding Electronic Government Publications, 2001",11525,Dataset,RELEASED,2016-03-30 11:46:10.136000,1706,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,None
"""The Fair Access to Unpublished Government of Canada Manuals"" Project Dataverse",None,Project Overview,10356,Dataset,RELEASED,2013-03-29 23:01:53.617000,1375,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
"""The Fair Access to Unpublished Government of Canada Manuals"" Project Dataverse",None,Office of the Information Commissioner of Canada,10357,Dataset,RELEASED,2013-03-30 21:55:40.193001,35450,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
"""The Fair Access to Unpublished Government of Canada Manuals"" Project Dataverse",None,Citizenship and Immigration Canada Manuals (2011),10353,Dataset,RELEASED,2013-03-29 16:50:45.767000,69299,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
"""The Fair Access to Unpublished Government of Canada Manuals"" Project Dataverse",None,Privy Council Office Manuals (2012),10359,Dataset,RELEASED,2013-04-04 07:20:49.759000,11993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Brock University Dataverse,Lynn  Rempel Dataverse,Saving Brains Father Involvement Data,11785,Dataset,RELEASED,2016-05-13 15:46:35.056000,5605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,University of Waterloo Wetlands Hydrology Dataverse,Snow Data,10494,Dataset,RELEASED,2013-10-28 14:49:33.709001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
York University Dataverse,York University Libraries Dataverse,LibQUAL+ 2010 Survey,10432,Dataset,RELEASED,2013-06-24 14:04:09.233000,476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
York University Dataverse,York University Libraries Dataverse,LibQUAL+ 2002 Survey,10433,Dataset,RELEASED,2013-06-24 14:04:10.722000,486,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
York University Dataverse,York University Libraries Dataverse,LibQUAL+ 2013 Survey,10415,Dataset,RELEASED,2013-06-20 07:49:57.844001,313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
York University Dataverse,York University Libraries Dataverse,LibQUAL+ 2007 Survey,10430,Dataset,RELEASED,2013-06-24 14:04:05.420001,627,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
York University Dataverse,York University Libraries Dataverse,#yulhackfest tweets,11467,Dataset,RELEASED,2016-02-24 08:42:47.059000,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
York University Dataverse,York University Libraries Dataverse,LibQUAL+ 2004 Survey,10431,Dataset,RELEASED,2013-06-24 14:04:07.211000,491,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Brock University Dataverse,Brock University Library Dataverse,test study,11040,Dataset,RELEASED,2015-07-23 17:32:27.631000,1197,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Brock University Dataverse,Brock University Library Dataverse,Faculty attitudes towards Open Access publishing at Brock University and Wilfrid Laurier University,11168,Dataset,DRAFT,2015-09-29 16:10:48.437000,437,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Brock University Dataverse,Brock University Library Dataverse,Saving Brains: Father Involvement in Vietnam,11783,Dataset,RELEASED,2016-05-13 15:34:18.560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Brock University Dataverse,Brock University Library Dataverse,"A library of standards for rock names, rock modifiers and terms related to structure, alteration, mineralization and minerals for Precambrian rocks in Ontario",11911,Dataset,RELEASED,2016-06-10 14:56:53.197000,7714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Brock University Dataverse,Brock University Library Dataverse,Brock Campus GIS Data,11049,Dataset,DEACCESSIONED,2015-07-28 14:16:54.436999,1123,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,Institutional Analysis and Planning Surveys Dataverse,Canadian University Survey Consortium (CUSC) surveys [UWaterloo],11914,Dataset,RELEASED,2016-06-10 16:30:21.544001,4396,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,Institutional Analysis and Planning Surveys Dataverse,National Survey of Student Engagement (NSSE) [UWaterloo],11748,Dataset,RELEASED,2016-06-10 15:21:06.139000,3819,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Toronto Dataverse,iSquares Demo 1 Dataverse,iSquares Demo,11382,Dataset,RELEASED,2016-01-14 14:44:00.602000,57198,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Western University Dataverse,The Canadian Elections Project Dataverse,2011 Federal Election Incident Reports,10358,Dataset,RELEASED,2013-04-02 23:49:08.041999,19591,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Ottawa Dataverse,Fall 2014 Cognition and personality of Gray Jays Dataverse,Tameness2014,10979,Dataset,RELEASED,2015-05-29 12:42:10.552000,57,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Toronto Dataverse,University of Toronto Mississauga Library Dataverse,test data,10498,Dataset,DEACCESSIONED,2013-11-05 13:50:01.091999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Toronto Dataverse,University of Toronto Mississauga Library Dataverse>University of Toronto Mississauga Meteorological Station (UTMMS) Dataverse,2000 Weather Data,104560,Dataset,RELEASED,2013-08-14 11:48:25.125000,379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Toronto Dataverse,University of Toronto Mississauga Library Dataverse>University of Toronto Mississauga Meteorological Station (UTMMS) Dataverse,2001 Weather Data,10461,Dataset,RELEASED,2013-08-14 13:34:20.236000,408,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Toronto Dataverse,University of Toronto Mississauga Library Dataverse>University of Toronto Mississauga Meteorological Station (UTMMS) Dataverse,1999 Weather Data,10446,Dataset,RELEASED,2013-07-30 11:03:23.528000,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,courtneyearlmatthews-test Dataverse,"Evolution of Data Creation, Management, Publication, and Curation in the Research Process",10948,Dataset,DRAFT,2015-04-21 09:25:57.724001,1208,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Brock University Dataverse,Chemistry M.Sc. Research Data Dataverse,Test Chemistry M.Sc. Thesis,11300,Dataset,DRAFT,2015-12-01 15:44:32.632000,1411,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Ryerson University Dataverse,RULA Dataverse,CMN432 Citation Analysis 2012,11271,Dataset,RELEASED,2015-11-16 11:03:00.813000,5381,0,0,0,52,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Ryerson University Dataverse,RULA Dataverse,Probationary Librarians' Summon Study,10181,Dataset,DRAFT,2013-03-06 17:00:07.139000,460373,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Carleton University Dataverse,Canadian Media Concentration Research Project Dataverse,"The Growth of the Network Media Economy in Canada, 1984-2014",11474,Dataset,RELEASED,2017-10-31 16:18:45.741000,4664,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
Wilfrid Laurier University Dataverse,Datasets available from the Jones Lab at Wilfrid Laurier University Dataverse,Attentional Demands Influence Vocal Compensations to Pitch Errors  Heard in Auditory Feedback.,10768,Dataset,RELEASED,2014-07-29 16:56:22.821000,44,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Ottawa Dataverse,Open access article processing charges Dataverse,Open access article processing charges longitudinal study 2015 preliminary dataset,11269,Dataset,RELEASED,2015-11-12 17:31:32.678000,8092,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Ottawa Dataverse,Open access article processing charges Dataverse,Open access article processing charges May 2014.,10717,Dataset,RELEASED,2014-07-21 15:29:14.998000,17045,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Ottawa Dataverse,Open access article processing charges Dataverse,DOAJ publisher size analysis,11219,Dataset,RELEASED,2015-10-22 12:55:56.134000,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Ottawa Dataverse,Open access article processing charges Dataverse,Elsevier open access sample 2016,11762,Dataset,RELEASED,2016-05-13 00:34:13.113001,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Ottawa Dataverse,Institut de l'Environnement | Institute of the Environment Dataverse,External compilation of data from the National Air Pollution Surveillance Program,10792,Dataset,RELEASED,2014-10-06 14:04:45.414000,465976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
COS test files Dataverse,None,Testing testing,10947,Dataset,DEACCESSIONED,2015-04-20 13:19:34.045999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
ODESI Archiving  Dataverse,None,Replication data for: Labour Force Survey (LFS) - Archive data,10015,Dataset,RELEASED,2011-07-26 14:41:23.124000,883293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,ParCA_Nova_Scotia Dataverse,Photos,10311,Dataset,RELEASED,2013-03-05 11:30:31.898000,149006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,ParCA_Nova_Scotia Dataverse,Transcripts,10310,Dataset,RELEASED,2013-03-05 11:29:57.804000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,ParCA_Nova_Scotia Dataverse,Documents,10312,Dataset,RELEASED,2013-03-05 11:30:54.150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,ParCA_Nova_Scotia Dataverse,Spreadsheets,10313,Dataset,RELEASED,2013-03-05 11:31:21.119000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
University of Waterloo Dataverse,ParCA_Jamaica Dataverse,Photos,10280,Dataset,RELEASED,2013-01-27 16:04:50.276001,17182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
